order_id,product_id,quantity,unit_price,revenue,product_name,category,cost,selling_price,total_cost,profit,profit_margin,customer_id,order_date,status,customer_name,city,country,month
5399,7783,1,506.44,506.44,Programming Book Plus 7783,Books,352.99,534.92,352.99,153.45,30.299739357080796,3682,2023-04-12,Completed,Ali Ahmed,Toronto,Canada,2023-04
5400,5378,2,1322.41,2644.82,Programming Book Plus 5378,Books,1001.35,1495.89,2002.7,642.1200000000001,24.27840079854206,9147,2022-06-12,Shipped,Fatima Shah,Islamabad,Pakistan,2022-06
5401,1689,1,147.03,147.03,Tablet Basic 1689,Electronics,116.81,160.2,116.81,30.22,20.553628511188194,3199,2026-03-12,Completed,Sana Ahmed,London,UK,2026-03
5402,6999,5,1098.65,5493.25,Webcam Max 6999,Electronics,762.36,1217.06,3811.8,1681.4499999999998,30.609384244299818,1858,2023-05-14,Completed,Sara Malik,Toronto,Canada,2023-05
5403,7186,2,1163.41,2326.82,Air Purifier Max 7186,Home,846.36,1219.25,1692.72,634.1000000000001,27.251785698936747,5705,2025-05-22,Completed,Hira Raza,Doha,Qatar,2025-05
5404,5300,5,585.98,2929.9,Marketing Book Pro 5300,Books,434.21,682.62,2171.0499999999997,758.8500000000004,25.900201372060494,526,2022-10-04,Completed,Zainab Qureshi,Karachi,Pakistan,2022-10
5405,4890,3,85.83,257.49,T-Shirt Ultra 4890,Fashion,56.85,93.59,170.55,86.94,33.764418035651865,6413,2023-03-27,Shipped,Zainab Siddiqui,Doha,Qatar,2023-03
5406,5212,6,217.83,1306.98,Novel Basic 5212,Books,157.6,245.67,945.5999999999999,361.3800000000001,27.650002295367955,1471,2022-05-20,Completed,Sara Iqbal,Peshawar,Pakistan,2022-05
5407,4538,6,2024.98,12149.880000000001,Skin Cream Pro 4538,Beauty,1492.49,2117.97,8954.94,3194.9400000000005,26.29606218333021,3856,2025-04-14,Pending,Bilal Shah,London,UK,2025-04
5408,8207,1,394.5,394.5,Data Science Book Ultra 8207,Books,287.47,428.95,287.47,107.02999999999997,27.13054499366286,5853,2023-09-21,Shipped,Hassan Khan,Toronto,Canada,2023-09
5409,9990,2,1414.29,2828.58,Dumbbells Premium 9990,Sports,1249.01,1480.78,2498.02,330.55999999999995,11.686429233042727,8673,2026-03-07,Completed,Maryam Iqbal,Faisalabad,Pakistan,2026-03
5410,7158,6,408.57,2451.42,Yoga Mat Plus 7158,Sports,278.38,421.62,1670.28,781.1400000000001,31.864796730058497,6914,2024-05-23,Shipped,Ayesha Buriro,Islamabad,Pakistan,2024-05
5411,9975,5,589.01,2945.05,Smartphone Ultra 9975,Electronics,507.37,610.21,2536.85,408.2000000000003,13.860545661363993,8418,2022-11-19,Completed,Imran Mirza,Karachi,Pakistan,2022-11
5412,8780,1,408.27,408.27,Coffee Maker Basic 8780,Home,371.28,413.0,371.28,36.99000000000001,9.06018076273055,8104,2025-08-13,Returned,Ali Memon,New York,USA,2025-08
5413,546,7,1948.48,13639.36,Smartphone Max 546,Electronics,1410.03,2253.12,9870.21,3769.1500000000015,27.634361143044845,7212,2026-01-09,Completed,Saad Buriro,Sukkur,Pakistan,2026-01
5414,4178,6,1372.42,8234.52,Tennis Racket Premium 4178,Sports,1259.62,1591.37,7557.719999999999,676.8000000000011,8.219058305766469,3336,2024-10-26,Completed,Hussain Qureshi,Toronto,Canada,2024-10
5415,8966,3,181.02,543.0600000000001,Backpack Basic 8966,Fashion,147.78,204.56,443.34000000000003,99.72000000000003,18.36261186609215,3508,2025-03-23,Shipped,Ayesha Mirza,Quetta,Pakistan,2025-03
5416,4332,4,1568.97,6275.88,Fan Basic 4332,Home,1241.76,1708.81,4967.04,1308.8400000000001,20.855083271190654,8691,2025-10-28,Pending,Maham Sheikh,Toronto,Canada,2025-10
5417,57,7,1960.21,13721.470000000001,Jacket Premium 57,Fashion,1353.74,2119.39,9476.18,4245.290000000001,30.93903204248525,2422,2022-07-05,Shipped,Ahmed Ahmed,Sukkur,Pakistan,2022-07
5418,771,7,1422.1,9954.699999999999,Football Ultra 771,Sports,1010.11,1444.61,7070.77,2883.9299999999985,28.970536530483077,8631,2023-01-30,Completed,Usman Sheikh,Faisalabad,Pakistan,2023-01
5419,6009,5,993.34,4966.7,Fan Plus 6009,Home,682.88,995.17,3414.4,1552.2999999999997,31.254152656693574,1161,2025-08-14,Completed,Ahmed Khan,Rawalpindi,Pakistan,2025-08
5420,8724,5,898.37,4491.85,Programming Book Basic 8724,Books,864.93,997.34,4324.65,167.20000000000073,3.7222970491000527,8278,2025-09-08,Returned,Fahad Buriro,Rawalpindi,Pakistan,2025-09
5421,8203,7,147.23,1030.61,Data Science Book Ultra 8203,Books,118.16,148.34,827.12,203.4899999999999,19.744617265502946,2505,2022-11-15,Completed,Sara Malik,Hyderabad,Pakistan,2022-11
5422,8906,2,1440.11,2880.22,Keyboard Basic 8906,Electronics,1119.6,1621.39,2239.2,641.02,22.25593878245412,7249,2022-03-29,Cancelled,Danish Buriro,Doha,Qatar,2022-03
5423,3217,3,463.95,1391.85,Programming Book Max 3217,Books,342.15,528.64,1026.4499999999998,365.4000000000001,26.25282896863887,9592,2024-07-06,Returned,Fatima Ali,Sukkur,Pakistan,2024-07
5424,9346,5,2255.39,11276.949999999999,Data Science Book Premium 9346,Books,1441.02,2364.85,7205.1,4071.8499999999985,36.10772416300506,9185,2023-04-15,Cancelled,Usman Buriro,Sukkur,Pakistan,2023-04
5425,7019,5,857.8,4289.0,Dumbbells Basic 7019,Sports,800.13,945.99,4000.65,288.3499999999999,6.723012357192816,4177,2022-10-07,Cancelled,Hamza Hussain,Lahore,Pakistan,2022-10
5426,2018,3,1157.6,3472.7999999999997,Headphones Plus 2018,Electronics,900.3,1193.63,2700.8999999999996,771.9000000000001,22.22702142363511,1458,2024-01-22,Completed,Ayesha Siddiqui,London,UK,2024-01
5427,6052,2,1144.69,2289.38,Laptop Ultra 6052,Electronics,848.39,1161.03,1696.78,592.6000000000001,25.884737352470978,4158,2023-03-27,Completed,Ali Ali,Lahore,Pakistan,2023-03
5428,136,5,1104.91,5524.55,Yoga Mat Ultra 136,Sports,933.35,1181.01,4666.75,857.8000000000002,15.527056502339558,6048,2026-06-10,Shipped,Sana Ali,Lahore,Pakistan,2026-06
5429,4593,7,1070.38,7492.660000000001,Coffee Maker Basic 4593,Home,751.47,1091.37,5260.29,2232.370000000001,29.794091817859087,4707,2025-10-09,Returned,Danish Ali,London,UK,2025-10
5430,2421,1,527.18,527.18,Tennis Racket Premium 2421,Sports,469.88,587.48,469.88,57.299999999999955,10.869152851018619,7648,2022-06-03,Completed,Hamza Qureshi,New York,USA,2022-06
5431,8511,3,1589.55,4768.65,Data Science Book Max 8511,Books,1317.0,1848.56,3951.0,817.6499999999996,17.14636217797489,6480,2026-06-20,Shipped,Ayesha Qureshi,Lahore,Pakistan,2026-06
5432,1485,6,1835.12,11010.72,Cricket Bat Basic 1485,Sports,1269.3,1968.5,7615.799999999999,3394.92,30.832861066306293,305,2023-03-21,Completed,Saad Mirza,Hyderabad,Pakistan,2023-03
5433,6834,2,1787.09,3574.18,Monitor Pro 6834,Electronics,1187.03,1796.65,2374.06,1200.12,33.577491900240055,9201,2022-10-05,Completed,Fatima Ahmed,Toronto,Canada,2022-10
5434,5222,6,192.46,1154.76,Tennis Racket Pro 5222,Sports,171.87,204.15,1031.22,123.53999999999996,10.698326925075337,2716,2022-09-16,Completed,Saad Shah,Toronto,Canada,2022-09
5435,7955,4,958.04,3832.16,Blender Max 7955,Home,818.64,998.8,3274.56,557.5999999999999,14.550540687236438,1142,2023-10-05,Completed,Hamza Buriro,Quetta,Pakistan,2023-10
5436,2620,1,106.39,106.39,Face Wash Max 2620,Beauty,97.75,107.82,97.75,8.64,8.121064009775356,2430,2023-12-22,Completed,Bilal Buriro,Islamabad,Pakistan,2023-12
5437,762,2,590.02,1180.04,Face Wash Pro 762,Beauty,490.75,610.34,981.5,198.53999999999996,16.824853394800172,8203,2026-03-11,Completed,Danish Shah,Peshawar,Pakistan,2026-03
5438,6659,1,1517.58,1517.58,Dumbbells Basic 6659,Sports,1124.86,1613.83,1124.86,392.72,25.878042673203396,7904,2023-07-12,Pending,Omar Hussain,London,UK,2023-07
5439,2074,2,1582.44,3164.88,Tennis Racket Premium 2074,Sports,1359.51,1628.26,2719.02,445.8600000000001,14.087737923712751,4490,2025-03-05,Completed,Maham Raza,New York,USA,2025-03
5440,7285,2,1729.6,3459.2,Laptop Ultra 7285,Electronics,1224.5,1921.52,2449.0,1010.1999999999998,29.203283996299717,5120,2022-06-06,Completed,Ayesha Sheikh,Rawalpindi,Pakistan,2022-06
5441,6000,3,1182.82,3548.46,Novel Premium 6000,Books,877.42,1261.88,2632.2599999999998,916.2000000000003,25.819651341708806,2748,2025-10-23,Completed,Maham Ahmed,Doha,Qatar,2025-10
5442,4334,4,1550.47,6201.88,Tablet Ultra 4334,Electronics,1318.24,1577.59,5272.96,928.9200000000001,14.978038917231551,9846,2024-03-26,Completed,Sana Raza,Multan,Pakistan,2024-03
5443,8247,2,1907.24,3814.48,Coffee Maker Max 8247,Home,1390.3,2089.22,2780.6,1033.88,27.104087582055747,5439,2024-09-08,Completed,Ali Iqbal,Quetta,Pakistan,2024-09
5444,2090,7,705.6,4939.2,T-Shirt Premium 2090,Fashion,533.85,724.88,3736.9500000000003,1202.2499999999995,24.340986394557813,1194,2024-04-02,Pending,Saad Iqbal,Rawalpindi,Pakistan,2024-04
5445,7712,1,220.06,220.06,Dumbbells Basic 7712,Sports,141.99,229.35,141.99,78.07,35.476688175952006,5404,2025-06-09,Completed,Sara Ahmed,Dubai,UAE,2025-06
5446,6580,6,1503.29,9019.74,Microwave Plus 6580,Home,1383.28,1670.89,8299.68,720.0599999999995,7.983156942439577,694,2024-12-03,Shipped,Sana Malik,Quetta,Pakistan,2024-12
5447,4683,3,1363.58,4090.74,Dumbbells Premium 4683,Sports,907.11,1439.53,2721.33,1369.4099999999999,33.475850335147186,1334,2023-09-11,Completed,Usman Iqbal,Hyderabad,Pakistan,2023-09
5448,5310,2,253.34,506.68,Cricket Bat Basic 5310,Sports,210.27,276.52,420.54,86.13999999999999,17.000868398200044,2170,2025-11-25,Completed,Sara Sheikh,Hyderabad,Pakistan,2025-11
5449,8207,2,387.14,774.28,Data Science Book Ultra 8207,Books,287.47,428.95,574.94,199.33999999999992,25.745208451722878,971,2022-07-04,Completed,Hussain Shah,Toronto,Canada,2022-07
5450,3945,6,606.12,3636.7200000000003,Running Shoes Basic 3945,Sports,487.55,634.97,2925.3,711.4200000000001,19.562132910974725,8572,2026-07-07,Completed,Sara Iqbal,Islamabad,Pakistan,2026-07
5451,8865,5,1420.21,7101.05,Hair Dryer Ultra 8865,Beauty,1206.27,1626.18,6031.35,1069.6999999999998,15.063969412974135,6269,2024-11-20,Completed,Fatima Khan,Islamabad,Pakistan,2024-11
5452,9854,6,2036.92,12221.52,Jacket Premium 9854,Fashion,1323.1,2146.83,7938.599999999999,4282.920000000001,35.04408616931446,5021,2022-06-25,Returned,Sana Chaudhry,Doha,Qatar,2022-06
5453,5929,1,779.43,779.43,Jeans Pro 5929,Fashion,756.09,892.73,756.09,23.339999999999918,2.9944959778299425,7354,2024-04-26,Completed,Hira Raza,Peshawar,Pakistan,2024-04
5454,4696,7,1233.92,8637.44,Watch Pro 4696,Fashion,924.97,1336.39,6474.79,2162.6500000000005,25.03808998962656,6127,2023-07-28,Completed,Zainab Shah,Quetta,Pakistan,2023-07
5455,1497,5,1083.57,5417.849999999999,Jacket Max 1497,Fashion,688.6,1123.99,3443.0,1974.8499999999995,36.450806131583555,6149,2022-03-29,Completed,Sara Chaudhry,Rawalpindi,Pakistan,2022-03
5456,3984,1,154.94,154.94,Hair Dryer Plus 3984,Beauty,143.46,163.15,143.46,11.47999999999999,7.409319736672254,5644,2026-07-06,Shipped,Ahmed Qureshi,Hyderabad,Pakistan,2026-07
5457,6059,4,137.68,550.72,Laptop Ultra 6059,Electronics,99.62,151.79,398.48,152.24,27.643811737362,3530,2026-01-23,Pending,Saad Sheikh,Doha,Qatar,2026-01
5458,3168,6,150.76,904.56,Jeans Premium 3168,Fashion,130.28,164.31,781.6800000000001,122.87999999999988,13.584505173786138,4,2024-08-19,Completed,Ahmed Memon,Dubai,UAE,2024-08
5459,3138,4,1077.47,4309.88,Mouse Premium 3138,Electronics,837.72,1214.98,3350.88,959.0,22.25119956936156,5559,2022-07-29,Completed,Hamza Memon,Sukkur,Pakistan,2022-07
5460,576,5,1661.86,8309.3,Smartphone Premium 576,Electronics,1335.55,1821.95,6677.75,1631.5499999999993,19.635227997544913,7797,2023-11-04,Pending,Ahmed Shah,New York,USA,2023-11
5461,3579,4,1197.31,4789.24,Microwave Ultra 3579,Home,875.39,1214.67,3501.56,1287.6799999999998,26.88693821984281,9064,2025-04-30,Cancelled,Hussain Buriro,Lahore,Pakistan,2025-04
5462,3297,1,1792.11,1792.11,Headphones Pro 3297,Electronics,1132.23,1835.38,1132.23,659.8799999999999,36.82140047206923,2379,2024-01-07,Pending,Sana Ahmed,Quetta,Pakistan,2024-01
5463,8937,4,844.16,3376.64,Headphones Pro 8937,Electronics,784.18,976.3,3136.72,239.92000000000007,7.105288097043216,9239,2024-07-07,Pending,Hassan Buriro,Peshawar,Pakistan,2024-07
5464,722,6,565.06,3390.3599999999997,Marketing Book Ultra 722,Books,516.36,643.99,3098.16,292.1999999999998,8.618553781899262,504,2025-11-28,Shipped,Fahad Sheikh,Doha,Qatar,2025-11
5465,9854,4,1836.67,7346.68,Jacket Premium 9854,Fashion,1323.1,2146.83,5292.4,2054.2800000000007,27.96201821775279,2323,2022-11-05,Completed,Ali Siddiqui,Islamabad,Pakistan,2022-11
5466,6089,7,211.56,1480.92,Microwave Ultra 6089,Home,194.91,231.88,1364.37,116.55000000000018,7.870107770845163,8472,2026-01-03,Completed,Usman Mirza,Faisalabad,Pakistan,2026-01
5467,7098,4,428.35,1713.4,Mouse Pro 7098,Electronics,285.84,439.67,1143.36,570.0400000000002,33.26952258666979,951,2026-07-18,Shipped,Zainab Sheikh,Toronto,Canada,2026-07
5468,6799,5,627.96,3139.8,Jeans Ultra 6799,Fashion,412.53,670.35,2062.6499999999996,1077.1500000000005,34.30632524364611,4760,2023-05-15,Completed,Imran Chaudhry,Rawalpindi,Pakistan,2023-05
5469,3135,3,1885.64,5656.92,Fan Basic 3135,Home,1404.66,2129.84,4213.9800000000005,1442.9399999999996,25.507519993211847,6533,2026-04-24,Returned,Hamza Memon,New York,USA,2026-04
5470,7365,1,1372.1,1372.1,Air Conditioner Ultra 7365,Home,1012.28,1509.34,1012.28,359.81999999999994,26.224036148968732,426,2023-06-08,Cancelled,Saad Mirza,Karachi,Pakistan,2023-06
5471,2800,3,777.19,2331.57,Mouse Premium 2800,Electronics,574.68,899.49,1724.04,607.5300000000002,26.05669141393997,1744,2025-04-02,Cancelled,Hamza Iqbal,Islamabad,Pakistan,2025-04
5472,2822,6,880.56,5283.36,Hair Dryer Max 2822,Beauty,684.5,970.21,4107.0,1176.3599999999997,22.265376578540923,3843,2025-03-31,Shipped,Zainab Hussain,Doha,Qatar,2025-03
5473,422,1,611.66,611.66,Shampoo Basic 422,Beauty,601.95,674.99,601.95,9.709999999999923,1.5874832423241545,8011,2026-05-05,Shipped,Hamza Iqbal,New York,USA,2026-05
5474,9477,2,848.09,1696.18,Headphones Plus 9477,Electronics,726.11,952.78,1452.22,243.96000000000004,14.382907474442572,7608,2022-04-25,Completed,Hassan Khan,Quetta,Pakistan,2022-04
5475,598,3,435.89,1307.67,Sneakers Premium 598,Fashion,369.99,494.46,1109.97,197.70000000000005,15.118493197825142,2809,2024-10-04,Completed,Maham Ahmed,Doha,Qatar,2024-10
5476,4164,7,1516.37,10614.59,Headphones Basic 4164,Electronics,1123.46,1718.53,7864.22,2750.37,25.91122219511069,3995,2025-12-04,Completed,Ali Shah,Toronto,Canada,2025-12
5477,747,4,1136.84,4547.36,Dumbbells Pro 747,Sports,1135.77,1304.35,4543.08,4.279999999999745,0.09412054466766971,1505,2022-06-04,Completed,Maryam Mirza,Doha,Qatar,2022-06
5478,9689,1,1680.32,1680.32,Headphones Pro 9689,Electronics,1220.26,1930.03,1220.26,460.05999999999995,27.379308703104165,4464,2022-01-12,Completed,Usman Iqbal,Toronto,Canada,2022-01
5479,6765,6,704.17,4225.0199999999995,Marketing Book Premium 6765,Books,494.87,706.4,2969.2200000000003,1255.7999999999993,29.722936222787098,8161,2022-04-20,Completed,Hira Qureshi,Quetta,Pakistan,2022-04
5480,5778,4,843.52,3374.08,Blender Basic 5778,Home,583.81,889.84,2335.24,1038.8400000000001,30.78883725341427,902,2024-02-20,Completed,Fatima Shah,Peshawar,Pakistan,2024-02
5481,1905,4,1140.07,4560.28,Yoga Mat Max 1905,Sports,1003.35,1204.93,4013.4,546.8799999999997,11.992246090152351,2086,2024-08-07,Cancelled,Omar Shah,London,UK,2024-08
5482,9072,2,2039.2,4078.4,Hair Dryer Plus 9072,Beauty,1419.17,2243.27,2838.34,1240.06,30.405551196547663,2955,2025-09-04,Completed,Maham Sheikh,Doha,Qatar,2025-09
5483,818,6,1349.79,8098.74,Data Science Book Plus 818,Books,934.82,1542.45,5608.92,2489.8199999999997,30.743300809755592,89,2023-12-15,Completed,Sara Ahmed,Lahore,Pakistan,2023-12
5484,4270,7,1266.75,8867.25,Face Wash Pro 4270,Beauty,1150.18,1372.16,8051.26,815.9899999999998,9.202289323070847,9067,2026-03-29,Pending,Bilal Qureshi,Rawalpindi,Pakistan,2026-03
5485,9906,6,184.61,1107.66,Sneakers Basic 9906,Fashion,179.06,203.7,1074.3600000000001,33.299999999999955,3.006337684849137,8218,2022-07-11,Pending,Hussain Raza,Multan,Pakistan,2022-07
5486,3709,1,1170.08,1170.08,Hair Dryer Plus 3709,Beauty,840.89,1320.0,840.89,329.18999999999994,28.133973745384928,3283,2024-11-28,Completed,Ali Malik,Peshawar,Pakistan,2024-11
5487,7141,3,1034.33,3102.99,Laptop Basic 7141,Electronics,866.93,1072.96,2600.79,502.1999999999998,16.18438989490781,939,2024-02-27,Completed,Usman Chaudhry,Dubai,UAE,2024-02
5488,465,6,746.55,4479.299999999999,Skin Cream Plus 465,Beauty,563.38,843.52,3380.2799999999997,1099.0199999999995,24.535530105150354,5011,2024-06-18,Completed,Usman Shah,Multan,Pakistan,2024-06
5489,6025,4,1189.6,4758.4,Air Conditioner Pro 6025,Home,897.32,1241.87,3589.28,1169.1199999999994,24.56960322797578,4198,2024-05-02,Shipped,Ahmed Chaudhry,New York,USA,2024-05
5490,6614,5,974.34,4871.7,Cricket Bat Basic 6614,Sports,988.22,1121.28,4941.1,-69.40000000000055,-1.4245540571053337,1433,2025-03-27,Completed,Ahmed Khan,Lahore,Pakistan,2025-03
5491,5474,3,1399.23,4197.6900000000005,Smartphone Ultra 5474,Electronics,1124.76,1513.06,3374.2799999999997,823.4100000000008,19.615788683776092,3959,2025-04-28,Returned,Hira Ali,Sukkur,Pakistan,2025-04
5492,5680,4,1684.49,6737.96,Coffee Maker Plus 5680,Home,1275.98,1769.91,5103.92,1634.04,24.251257057032095,9176,2025-11-27,Returned,Saad Iqbal,Hyderabad,Pakistan,2025-11
5493,9574,1,1695.52,1695.52,Football Max 9574,Sports,1421.38,1778.73,1421.38,274.1399999999999,16.1684910823818,1430,2023-09-14,Pending,Sara Siddiqui,Sukkur,Pakistan,2023-09
5494,7328,3,425.84,1277.52,Headphones Plus 7328,Electronics,371.55,427.14,1114.65,162.8699999999999,12.748919782077767,8761,2022-01-22,Returned,Imran Raza,Doha,Qatar,2022-01
5495,6153,6,456.71,2740.2599999999998,Jeans Premium 6153,Fashion,355.08,497.57,2130.48,609.7799999999997,22.25263296183573,352,2022-09-28,Completed,Hussain Ahmed,Dubai,UAE,2022-09
5496,1057,7,864.48,6051.360000000001,Air Conditioner Pro 1057,Home,796.48,953.47,5575.360000000001,476.0,7.866000370164722,4472,2024-10-24,Completed,Imran Malik,Toronto,Canada,2024-10
5497,362,6,1799.65,10797.900000000001,Marketing Book Ultra 362,Books,1258.92,1871.41,7553.52,3244.380000000001,30.046397910704865,847,2022-09-30,Cancelled,Hira Qureshi,Quetta,Pakistan,2022-09
5498,52,6,198.32,1189.92,Data Science Book Premium 52,Books,191.18,230.7,1147.08,42.840000000000146,3.6002420330778664,6938,2025-07-23,Completed,Fahad Raza,Islamabad,Pakistan,2025-07
5499,5895,1,206.78,206.78,Monitor Ultra 5895,Electronics,197.54,223.84,197.54,9.240000000000009,4.4685172647258,4276,2022-01-01,Shipped,Fahad Khan,London,UK,2022-01
5500,5581,2,2136.99,4273.98,Dumbbells Basic 5581,Sports,1322.03,2179.14,2644.06,1629.9199999999996,38.135882713536326,6100,2026-04-17,Shipped,Omar Ahmed,Lahore,Pakistan,2026-04
5501,4307,5,143.86,719.3000000000001,Hair Dryer Premium 4307,Beauty,122.37,161.69,611.85,107.45000000000005,14.938134297233427,9571,2026-08-08,Completed,Hira Ali,Lahore,Pakistan,2026-08
5502,6934,2,870.4,1740.8,Hair Dryer Ultra 6934,Beauty,664.59,940.6,1329.18,411.6199999999999,23.645450367647054,8776,2023-11-08,Completed,Ahmed Ahmed,Faisalabad,Pakistan,2023-11
5503,9992,6,394.58,2367.48,Cricket Bat Ultra 9992,Sports,306.43,451.3,1838.58,528.9000000000001,22.340209843377774,7250,2025-12-24,Completed,Saad Hussain,Karachi,Pakistan,2025-12
5504,2730,5,787.11,3935.55,Cricket Bat Ultra 2730,Sports,605.07,793.68,3025.3500000000004,910.1999999999998,23.1276441666349,3497,2026-03-08,Completed,Usman Memon,Quetta,Pakistan,2026-03
5505,4854,1,230.68,230.68,Webcam Basic 4854,Electronics,200.33,236.03,200.33,30.349999999999994,13.156753944858677,7148,2025-10-05,Completed,Hamza Buriro,Dubai,UAE,2025-10
5506,423,4,2115.12,8460.48,Air Purifier Plus 423,Home,1349.25,2191.99,5397.0,3063.4799999999996,36.20929308975377,5409,2024-12-03,Shipped,Maham Shah,Faisalabad,Pakistan,2024-12
5507,7831,3,522.85,1568.5500000000002,Yoga Mat Ultra 7831,Sports,535.73,599.57,1607.19,-38.63999999999987,-2.463421631443044,6698,2022-12-17,Completed,Fatima Ali,Sukkur,Pakistan,2022-12
5508,210,7,206.36,1444.52,Headphones Ultra 210,Electronics,160.32,222.96,1122.24,322.28,22.31052529559992,6906,2023-07-19,Returned,Maryam Mirza,Multan,Pakistan,2023-07
5509,8184,2,257.07,514.14,Headphones Plus 8184,Electronics,185.66,291.44,371.32,142.82,27.778426109619947,7692,2023-08-30,Shipped,Ahmed Siddiqui,Lahore,Pakistan,2023-08
5510,7568,7,1780.92,12466.44,Business Book Max 7568,Books,1490.92,1803.12,10436.44,2030.0,16.28371852750264,7333,2026-07-24,Cancelled,Ayesha Qureshi,London,UK,2026-07
5511,519,4,896.91,3587.64,Data Science Book Plus 519,Books,691.99,906.45,2767.96,819.6799999999998,22.847331393339353,5295,2024-12-24,Pending,Imran Buriro,Dubai,UAE,2024-12
5512,9960,2,933.58,1867.16,Jacket Premium 9960,Fashion,673.35,972.96,1346.7,520.46,27.87441890357548,1935,2022-04-10,Completed,Usman Memon,Quetta,Pakistan,2022-04
5513,9636,2,648.11,1296.22,Perfume Basic 9636,Beauty,565.31,683.13,1130.62,165.60000000000014,12.775609078705784,9857,2022-09-29,Cancelled,Imran Hussain,Peshawar,Pakistan,2022-09
5514,3670,2,92.54,185.08,Dumbbells Premium 3670,Sports,64.02,104.38,128.04,57.04000000000002,30.819105251783025,728,2026-01-13,Completed,Sana Khan,Dubai,UAE,2026-01
5515,5196,1,1074.24,1074.24,Skin Cream Premium 5196,Beauty,1130.79,1247.69,1130.79,-56.549999999999955,-5.264186773905268,6078,2024-04-03,Completed,Hira Qureshi,Lahore,Pakistan,2024-04
5516,7825,1,2167.9,2167.9,Tennis Racket Max 7825,Sports,1386.98,2221.8,1386.98,780.9200000000001,36.021956732321605,2263,2024-06-14,Shipped,Danish Siddiqui,Hyderabad,Pakistan,2024-06
